,index,address,price,price_m2,area_m2,rooms,floor,parking,market,build_yr,building_type,elevator,heating_type,max_floor,balcony,backyard,terrace,building_age,district,street
602,704,"Gdynia, Pustki Cisowskie-Demptowo, Rydzowa",525000.0,8749.0,60.01,3.0,1.0,0,wtórny,1982.0,,0.0,,4.0,1,0,0,40.0,Pustki Cisowskie-Demptowo,
603,705,"Gdynia, Pustki Cisowskie-Demptowo, Bzowa",450000.0,7041.0,63.91,3.0,1.0,0,wtórny,1980.0,blok,0.0,miejskie,4.0,1,0,0,42.0,Pustki Cisowskie-Demptowo,
604,706,"Gdynia, Orłowo, Klonowa",1081600.0,16000.0,67.6,4.0,1.0,0,pierwotny,2023.0,apartamentowiec,0.0,gazowe,2.0,0,0,0,-1.0,Orłowo,
605,707,"Gdynia, Wzgórze Św. Maksymiliana, ul. Tomasza Nocznickiego 4",475850.0,15500.0,30.7,1.0,2.0,1,pierwotny,2022.0,blok,1.0,miejskie,3.0,1,0,0,0.0,Wzgórze Św. Maksymiliana,
606,708,"Gdynia, Chylonia, Chylońska",645498.0,8225.0,78.48,4.0,1.0,1,pierwotny,2021.0,blok,1.0,miejskie,5.0,0,0,1,1.0,Chylonia,
607,709,"Gdynia, Witomino, Rolnicza",395000.0,9351.0,42.24,3.0,4.0,1,wtórny,1980.0,blok,0.0,miejskie,4.0,0,0,0,42.0,Witomino,
608,710,"Gdynia, Oksywie",450000.0,9444.0,47.65,2.0,2.0,1,pierwotny,2021.0,blok,0.0,miejskie,3.0,1,0,0,1.0,Oksywie,
609,711,"Gdynia, Redłowo, Legionów",1249000.0,14869.0,84.0,3.0,2.0,1,wtórny,,,0.0,,6.0,0,0,0,,Redłowo,
610,712,"Gdynia, Dąbrowa",359000.0,11149.0,32.2,1.0,2.0,0,wtórny,2002.0,blok,0.0,,3.0,1,0,1,20.0,Dąbrowa,
611,713,"Gdynia, Orłowo, Aleja Zwycięstwa 214",1049000.0,15316.0,68.49,3.0,0.0,1,pierwotny,2022.0,apartamentowiec,1.0,kotłownia,4.0,1,0,0,0.0,Orłowo,
612,714,"Gdynia, Orłowo, Aleja Zwycięstwa 214",699000.0,17158.0,40.74,1.0,0.0,1,pierwotny,2022.0,apartamentowiec,1.0,kotłownia,4.0,1,0,0,0.0,Orłowo,
613,717,"Gdynia, Orłowo, Aleja Zwycięstwa 214",749000.0,19319.0,38.77,2.0,4.0,1,pierwotny,2022.0,apartamentowiec,1.0,kotłownia,4.0,1,0,1,0.0,Orłowo,
614,718,"Gdynia, Orłowo, Aleja Zwycięstwa 214",1249000.0,16658.0,74.98,3.0,1.0,1,pierwotny,2022.0,apartamentowiec,1.0,kotłownia,4.0,1,0,0,0.0,Orłowo,
615,720,"Gdynia, Grabówek",429000.0,10106.0,42.45,2.0,2.0,0,wtórny,1960.0,blok,0.0,miejskie,4.0,1,0,0,62.0,Grabówek,
616,721,"Gdynia, Mały Kack, Strzelców",1950000.0,21196.0,92.0,3.0,3.0,1,wtórny,2012.0,blok,1.0,miejskie,5.0,0,0,1,10.0,Mały Kack,
617,722,"Gdynia, Witomino",470000.0,8704.0,54.0,3.0,2.0,0,wtórny,1970.0,blok,0.0,miejskie,4.0,1,0,0,52.0,Witomino,
618,723,"Gdynia, Dąbrowa, Poziomkowa",650000.0,9028.0,72.0,4.0,1.0,0,wtórny,1.0,blok,0.0,elektryczne,3.0,1,1,1,2021.0,Dąbrowa,
619,724,"ul. Zygmuntowska, Gdynia, pomorskie",975000.0,16116.0,60.5,3.0,2.0,1,wtórny,,kamienica,1.0,miejskie,7.0,1,0,0,,Gdynia,ul. Zygmuntowska
620,725,"Gdynia, Oksywie, inż. J. Śmidowicza",481680.0,8142.0,59.16,4.0,2.0,1,pierwotny,2021.0,blok,0.0,miejskie,3.0,1,0,0,1.0,Oksywie,
621,726,"Gdynia, Śródmieście",857670.0,17776.0,48.25,2.0,0.0,1,pierwotny,,apartamentowiec,0.0,,4.0,1,0,0,,Śródmieście,
622,727,"Gdynia, Mały Kack",994269.0,12328.0,80.65,4.0,1.0,1,pierwotny,,,1.0,,3.0,1,0,0,,Mały Kack,
623,728,"Gdynia, Mały Kack",670788.0,13856.0,48.41,2.0,0.0,1,pierwotny,,apartamentowiec,1.0,,3.0,0,0,1,,Mały Kack,
624,729,"Gdynia, Chwarzno-Wiczlino",1098000.0,11806.0,93.0,4.0,3.0,0,wtórny,2011.0,blok,1.0,miejskie,3.0,1,0,1,11.0,Chwarzno-Wiczlino,
625,730,"Gdynia, Oksywie, inż. J. Śmidowicza",485362.0,9430.0,51.47,3.0,0.0,1,pierwotny,2021.0,blok,0.0,miejskie,3.0,0,0,1,1.0,Oksywie,
626,731,"Gdynia, Oksywie, inż. J. Śmidowicza",462320.0,7774.0,59.47,4.0,1.0,1,pierwotny,2021.0,blok,0.0,miejskie,3.0,1,0,0,1.0,Oksywie,
627,732,"Gdynia, Orłowo",1390000.0,20746.0,67.0,3.0,1.0,1,wtórny,1985.0,dom,0.0,gazowe,1.0,0,1,0,37.0,Orłowo,
628,735,"Gdynia, pomorskie",680000.0,15044.0,45.2,2.0,3.0,0,pierwotny,2022.0,,0.0,,11.0,1,0,0,0.0,,
629,736,"Gdynia, Śródmieście, Stefana Żeromskiego",1165065.0,17171.0,67.85,3.0,2.0,1,pierwotny,2024.0,,1.0,miejskie,4.0,0,0,0,-2.0,Śródmieście,
630,737,"Gdynia, Śródmieście, Stefana Żeromskiego",514855.0,19495.0,26.41,1.0,2.0,1,pierwotny,2024.0,,1.0,miejskie,4.0,0,0,0,-2.0,Śródmieście,
631,738,"Gdynia, Pogórze",390000.0,9924.0,39.3,2.0,0.0,0,wtórny,,dom,0.0,miejskie,5.0,1,0,0,,Pogórze,
632,739,"Gdynia, Mały Kack, Wzgórze Bernadowo",539000.0,11692.0,46.1,2.0,1.0,1,wtórny,1999.0,blok,0.0,inne,2.0,0,1,0,23.0,Mały Kack,
633,740,"Bronisława Dembińskiego, Gdynia, pomorskie",1800000.0,21429.0,84.0,3.0,6.0,1,wtórny,,,0.0,,6.0,1,0,1,,Gdynia,Bronisława Dembińskiego
634,741,"Gdynia, Śródmieście, Zgoda",499000.0,13861.0,36.0,2.0,3.0,0,wtórny,1959.0,blok,0.0,miejskie,4.0,0,0,0,63.0,Śródmieście,
635,742,"Gdynia, Chwarzno-Wiczlino",775000.0,7908.0,98.0,4.0,1.0,1,wtórny,2015.0,dom,0.0,gazowe,2.0,1,0,0,7.0,Chwarzno-Wiczlino,
636,743,"Gdynia, Orłowo",1549000.0,20686.0,74.88,3.0,3.0,1,wtórny,2022.0,kamienica,1.0,,3.0,0,0,0,0.0,Orłowo,
637,744,"Gdynia, Oksywie, inż. J. Śmidowicza",453435.0,9516.0,47.65,3.0,3.0,1,wtórny,,,0.0,,3.0,1,0,0,,Oksywie,
638,745,"Gdynia, Obłuże, inż. J. Śmidowicza",453340.0,9514.0,47.65,3.0,3.0,1,wtórny,,,0.0,,3.0,1,0,0,,Obłuże,
639,746,"Gdynia, Wzgórze Św. Maksymiliana, ul. Elizy Orzeszkowej",444000.0,12000.0,37.0,2.0,2.0,0,wtórny,,blok,0.0,gazowe,3.0,0,0,0,,Wzgórze Św. Maksymiliana,
640,747,"Gdynia, Chwarzno-Wiczlino, Stanisława Filipkowskiego",849000.0,11917.0,71.24,3.0,1.0,1,wtórny,2013.0,blok,1.0,inne,3.0,1,0,0,9.0,Chwarzno-Wiczlino,
641,748,"Gdynia, Chwarzno-Wiczlino, Czesława Niemena",820000.0,10705.0,76.6,4.0,0.0,1,wtórny,2021.0,,0.0,miejskie,4.0,0,1,0,1.0,Chwarzno-Wiczlino,
642,749,"Gdynia, Wzgórze Św. Maksymiliana, Kornela Ujejskiego",819000.0,12581.0,65.1,3.0,2.0,1,wtórny,1977.0,blok,0.0,miejskie,3.0,1,0,0,45.0,Wzgórze Św. Maksymiliana,
643,750,"Gdynia, Oksywie",599000.0,7892.0,75.9,3.0,3.0,0,wtórny,1950.0,blok,0.0,miejskie,3.0,0,0,0,72.0,Oksywie,
644,751,"Gdynia, Śródmieście, Władysława IV",680000.0,10349.0,65.71,4.0,1.0,0,wtórny,1970.0,blok,1.0,miejskie,10.0,1,0,0,52.0,Śródmieście,
645,752,"Gdynia, Śródmieście, Śląska",1053000.0,13414.0,78.5,3.0,1.0,0,wtórny,1938.0,kamienica,0.0,miejskie,5.0,0,0,0,84.0,Śródmieście,
646,753,"Gdynia, Śródmieście, Świętojańska",774500.0,11997.0,64.56,3.0,2.0,0,wtórny,1950.0,kamienica,0.0,miejskie,4.0,0,0,0,72.0,Śródmieście,
647,754,"Gdynia, Śródmieście, Antoniego Abrahama",1149000.0,11572.0,99.29,3.0,1.0,0,wtórny,1960.0,kamienica,0.0,miejskie,5.0,1,0,0,62.0,Śródmieście,
648,755,"Gdynia, Mały Kack, Kiejstuta",1071986.0,13980.0,76.68,3.0,1.0,1,pierwotny,2019.0,dom,1.0,gazowe,3.0,1,0,0,3.0,Mały Kack,
649,756,"Gdynia, Mały Kack, Kiejstuta",1126368.0,13980.0,80.57,3.0,0.0,1,wtórny,2019.0,dom,1.0,gazowe,2.0,1,0,0,3.0,Mały Kack,
650,757,"Gdynia, Redłowo, Legionów",3140000.0,20658.0,152.0,5.0,10.0,1,wtórny,2012.0,apartamentowiec,1.0,miejskie,16.0,1,0,0,10.0,Redłowo,
651,758,"Gdynia, Redłowo",465000.0,10895.0,42.68,3.0,4.0,0,wtórny,1965.0,blok,0.0,miejskie,4.0,0,0,0,57.0,Redłowo,
652,759,"Gdynia, Oksywie, Żeglarzy",349000.0,9749.0,35.8,2.0,4.0,0,wtórny,1951.0,blok,0.0,elektryczne,4.0,0,0,0,71.0,Oksywie,
653,760,"Gdynia, Wzgórze Św. Maksymiliana, Wojewody Wachowiaka",799950.0,9302.0,86.0,3.0,4.0,0,wtórny,1950.0,kamienica,0.0,,4.0,0,0,0,72.0,Wzgórze Św. Maksymiliana,
654,761,"Gdynia, Śródmieście, Stefana Żeromskiego",999350.0,18863.0,52.98,3.0,0.0,1,pierwotny,2024.0,,1.0,miejskie,4.0,0,0,0,-2.0,Śródmieście,
655,762,"Gdynia, Śródmieście, Stefana Żeromskiego",1553420.0,15364.0,101.11,3.0,3.0,1,pierwotny,2024.0,,1.0,miejskie,4.0,0,0,0,-2.0,Śródmieście,
656,763,"Gdynia, Witomino, Narcyzowa",399000.0,9638.0,41.4,2.0,4.0,0,wtórny,1981.0,blok,0.0,miejskie,4.0,0,0,0,41.0,Witomino,
657,764,"Gdynia, Witomino, Konwaliowa",379000.0,10737.0,35.3,2.0,10.0,0,wtórny,1975.0,blok,1.0,miejskie,10.0,1,0,0,47.0,Witomino,
658,765,"Gdynia, Wielki Kack, Krośniąt",889000.0,12145.0,73.2,4.0,3.0,1,wtórny,2003.0,blok,0.0,inne,3.0,1,0,0,19.0,Wielki Kack,
659,766,"Gdynia, Chylonia, Gniewska",325000.0,8641.0,37.61,2.0,4.0,0,wtórny,1960.0,,0.0,,4.0,0,0,0,62.0,Chylonia,
660,767,"Gdynia, Śródmieście, ul. Obrońców Wybrzeża",599000.0,11654.0,51.4,2.0,4.0,0,wtórny,1960.0,kamienica,0.0,miejskie,5.0,1,0,0,62.0,Śródmieście,
661,768,"Gdynia, Śródmieście, ul. A. Hryniewickiego",1295000.0,29036.0,44.6,2.0,,0,wtórny,,,0.0,,,0,0,0,,Śródmieście,
662,769,"Gdynia, Leszczynki, ul. Ludwika Zamenhofa",260000.0,9630.0,27.0,1.0,4.0,1,wtórny,,blok,0.0,miejskie,4.0,0,0,0,,Leszczynki,
663,770,"Gdynia, Grabówek, Kapitańska 20",370000.0,9867.0,37.5,2.0,0.0,0,wtórny,1950.0,blok,0.0,miejskie,3.0,0,0,0,72.0,Grabówek,
664,771,"Gdynia, Karwiny, ul. Leopolda Staffa",629000.0,11436.0,55.0,3.0,2.0,0,wtórny,1990.0,blok,0.0,gazowe,3.0,1,0,0,32.0,Karwiny,
665,772,"Gdynia, Grabówek, Morska 67",380000.0,8837.0,43.0,2.0,1.0,0,wtórny,1928.0,kamienica,0.0,miejskie,3.0,1,0,0,94.0,Grabówek,
666,773,"Gdynia, Redłowo",475000.0,10152.0,46.79,3.0,4.0,0,wtórny,1980.0,blok,0.0,miejskie,4.0,0,0,0,42.0,Redłowo,
667,774,"Gdynia, Pogórze",515388.0,8682.0,59.36,2.0,0.0,1,pierwotny,2022.0,,1.0,,2.0,0,1,0,0.0,Pogórze,
668,776,"Gdynia, Oksywie, inż. J. Śmidowicza",490000.0,9800.0,50.0,3.0,3.0,0,wtórny,1970.0,,0.0,,4.0,1,0,0,52.0,Oksywie,
669,777,"Gdynia, Wzgórze Św. Maksymiliana",740000.0,18500.0,40.0,2.0,1.0,1,pierwotny,,apartamentowiec,0.0,miejskie,3.0,1,0,0,,Wzgórze Św. Maksymiliana,
670,778,"Gdynia, Działki Leśne, ul. Wolności",880000.0,14840.0,59.3,2.0,2.0,1,wtórny,1999.0,apartamentowiec,0.0,inne,3.0,1,1,0,23.0,Działki Leśne,
671,779,"Gdynia, Oksywie, ul. płk. Stanisława Dąbka",319000.0,9815.0,32.5,2.0,4.0,0,wtórny,,blok,0.0,miejskie,4.0,0,0,0,,Oksywie,
672,780,"Gdynia, Chylonia, Janowska",570000.0,9500.0,60.0,3.0,1.0,1,wtórny,,blok,0.0,miejskie,4.0,1,0,0,,Chylonia,
673,781,"Gdynia, Redłowo, ul. Janusza Korczaka",1250000.0,13158.0,95.0,4.0,2.0,1,wtórny,1997.0,blok,1.0,,4.0,1,0,0,25.0,Redłowo,
674,782,"Gdynia, Redłowo",2420000.0,11546.0,209.6,5.0,0.0,1,pierwotny,2022.0,,0.0,gazowe,2.0,1,0,1,0.0,Redłowo,
675,783,"Gdynia, Obłuże, Nasypowa",528522.0,8887.0,59.47,4.0,1.0,0,wtórny,2021.0,blok,0.0,,3.0,0,0,0,1.0,Obłuże,
676,784,"Gdynia, Wzgórze Św. Maksymiliana, ul. gen. Maczka",737000.0,10838.0,68.0,3.0,0.0,0,wtórny,1953.0,blok,0.0,miejskie,3.0,0,1,0,69.0,Wzgórze Św. Maksymiliana,
677,785,"Gdynia, Redłowo",2420000.0,11546.0,209.6,5.0,0.0,1,pierwotny,2022.0,,0.0,gazowe,2.0,1,0,1,0.0,Redłowo,
678,786,"Gdynia, Mały Kack",849000.0,12454.0,68.17,3.0,0.0,1,wtórny,2005.0,,0.0,,2.0,0,0,1,17.0,Mały Kack,
679,787,"Gdynia, Mały Kack, Bernadowo, Kameralna",795000.0,15900.0,50.0,2.0,1.0,1,wtórny,2018.0,blok,0.0,,3.0,1,0,0,4.0,Mały Kack,
680,788,"Gdynia, Dąbrowa, ul. Rdestowa",630000.0,12550.0,50.2,2.0,1.0,0,wtórny,,blok,0.0,,3.0,1,0,0,,Dąbrowa,
681,789,"Gojawiczyńskiej, Gdynia, pomorskie",580000.0,8985.0,64.55,3.0,4.0,0,wtórny,1985.0,blok,0.0,miejskie,4.0,1,0,0,37.0,Gdynia,Gojawiczyńskiej
682,790,"Gdynia, Chwarzno-Wiczlino, ul. Czesława Niemena",1150000.0,14286.0,80.5,3.0,1.0,1,wtórny,2018.0,blok,1.0,miejskie,4.0,1,0,0,4.0,Chwarzno-Wiczlino,
683,797,"Gdynia, Cisowa, ul. Zbożowa",409000.0,8364.0,48.9,3.0,2.0,0,wtórny,1980.0,blok,1.0,miejskie,10.0,1,0,0,42.0,Cisowa,
684,798,"Gdynia, Działki Leśne, Warszawska",575000.0,10932.0,52.6,2.0,4.0,0,wtórny,1960.0,kamienica,0.0,miejskie,4.0,0,0,0,62.0,Działki Leśne,
685,799,"Gdynia, Chwarzno-Wiczlino, ul. Kamrowskiego",640000.0,9938.0,64.4,3.0,2.0,1,wtórny,2006.0,blok,0.0,,3.0,1,0,0,16.0,Chwarzno-Wiczlino,
686,800,"Gdynia, Pogórze, Żelazna",407000.0,6369.0,63.9,3.0,9.0,0,wtórny,,blok,1.0,miejskie,10.0,0,0,0,,Pogórze,
687,801,"Gdynia, Witomino, Kielecka",378000.0,9692.0,39.0,1.0,1.0,0,wtórny,1996.0,blok,0.0,miejskie,4.0,0,0,0,26.0,Witomino,
688,802,"Gdynia, Cisowa",745000.0,13998.0,53.22,3.0,1.0,0,wtórny,2021.0,apartamentowiec,0.0,miejskie,5.0,0,0,0,1.0,Cisowa,
689,803,"Gdynia, Pogórze",469000.0,10945.0,42.85,2.0,2.0,1,wtórny,2015.0,blok,1.0,miejskie,4.0,1,0,0,7.0,Pogórze,
690,804,"Gdynia, Chwarzno-Wiczlino, Stanisława Filipkowskiego",799000.0,11462.0,69.71,3.0,2.0,0,wtórny,2016.0,,1.0,miejskie,3.0,0,0,0,6.0,Chwarzno-Wiczlino,
691,805,"Gdynia, Mały Kack",620000.0,12784.0,48.5,2.0,3.0,1,wtórny,2010.0,blok,0.0,,3.0,1,0,0,12.0,Mały Kack,
692,806,"Gdynia, Witomino, Witomino-Leśniczówka",599900.0,9916.0,60.5,3.0,2.0,0,wtórny,1980.0,blok,0.0,miejskie,4.0,1,0,0,42.0,Witomino,
693,807,"Gdynia, Wzgórze Św. Maksymiliana",550000.0,12061.0,45.6,3.0,1.0,0,wtórny,1973.0,blok,1.0,miejskie,11.0,1,0,0,49.0,Wzgórze Św. Maksymiliana,
694,808,"Gdynia, Oksywie",499000.0,8904.0,56.04,3.0,0.0,1,wtórny,2012.0,apartamentowiec,0.0,,3.0,0,1,1,10.0,Oksywie,
695,809,,1349999.0,11441.0,118.0,3.0,1.0,1,wtórny,2011.0,apartamentowiec,0.0,,1.0,1,0,0,11.0,,
696,810,"Gdynia, Wzgórze Św. Maksymiliana, Elizy Orzeszkowej",445000.0,12027.0,37.0,2.0,2.0,0,wtórny,1980.0,blok,0.0,inne,3.0,0,0,0,42.0,Wzgórze Św. Maksymiliana,
697,813,"Gdynia, Śródmieście, Centrum, ul. Witomińska 34",429000.0,14300.0,30.0,3.0,1.0,0,wtórny,,kamienica,0.0,elektryczne,3.0,1,0,0,,Śródmieście,
698,814,"Gdynia, Chylonia, Wejherowska",449000.0,10221.0,43.93,2.0,4.0,1,wtórny,1967.0,blok,0.0,miejskie,4.0,1,0,0,55.0,Chylonia,
699,815,"Gdynia, Oksywie",450000.0,9444.0,47.65,3.0,2.0,1,pierwotny,2021.0,blok,1.0,miejskie,3.0,1,0,0,1.0,Oksywie,
700,817,"Gdynia, Witomino, Konwaliowa",479000.0,8887.0,53.9,3.0,4.0,0,wtórny,1970.0,blok,0.0,,4.0,1,0,0,52.0,Witomino,
701,818,"Gdynia, Oksywie, inż. J. Śmidowicza",507681.0,8581.0,59.16,4.0,2.0,0,pierwotny,2021.0,,0.0,,4.0,0,0,0,1.0,Oksywie,
702,819,"Gdynia, Redłowo, Legionów",952803.0,14580.0,65.35,3.0,6.0,0,pierwotny,,,0.0,,8.0,1,0,0,,Redłowo,
703,820,"Gdynia, Redłowo, Legionów",849484.0,17280.0,49.16,2.0,5.0,0,pierwotny,,,0.0,,8.0,1,0,0,,Redłowo,
704,821,"Gdynia, Chylonia, Kcyńska",361000.0,7987.0,45.2,2.0,2.0,0,wtórny,1983.0,blok,0.0,miejskie,4.0,1,0,0,39.0,Chylonia,
705,822,"Gdynia, Śródmieście, Antoniego Abrahama",455000.0,14052.0,32.38,2.0,0.0,1,wtórny,1936.0,kamienica,1.0,miejskie,4.0,0,0,0,86.0,Śródmieście,
706,823,"Gdynia, Witomino, Niska",925000.0,8955.0,103.3,5.0,10.0,1,wtórny,2003.0,apartamentowiec,1.0,miejskie,13.0,1,0,0,19.0,Witomino,
707,824,"Gdynia, pomorskie",940000.0,12582.0,74.71,3.0,1.0,1,wtórny,,apartamentowiec,0.0,miejskie,2.0,0,0,0,,,
708,825,"Gdynia, Śródmieście, Władysława IV",519000.0,11283.0,46.0,3.0,5.0,1,wtórny,1960.0,blok,1.0,miejskie,9.0,0,0,0,62.0,Śródmieście,
709,826,"Gdynia, Wzgórze Św. Maksymiliana, bp. Dominika",479000.0,11506.0,41.63,2.0,4.0,1,wtórny,,blok,0.0,miejskie,4.0,0,0,0,,Wzgórze Św. Maksymiliana,
710,827,"Gdynia, Śródmieście",629000.0,13101.0,48.01,2.0,4.0,0,wtórny,1963.0,blok,1.0,miejskie,6.0,0,0,0,59.0,Śródmieście,
711,828,"Gdynia, Śródmieście, Świętojańska",799000.0,12784.0,62.5,3.0,1.0,0,wtórny,1960.0,kamienica,1.0,miejskie,5.0,1,0,0,62.0,Śródmieście,
712,829,"Gdynia, Chwarzno-Wiczlino, ul. Leona Staniszewskiego",510000.0,11209.0,45.5,2.0,0.0,0,wtórny,2007.0,blok,0.0,,3.0,0,0,1,15.0,Chwarzno-Wiczlino,
713,830,"Gdynia, Mały Kack, Miła",1200000.0,12632.0,95.0,3.0,1.0,1,wtórny,2001.0,dom,0.0,gazowe,2.0,0,0,1,21.0,Mały Kack,
714,831,"Gdynia, Działki Leśne, Wolności",1199000.0,16492.0,72.7,3.0,1.0,1,wtórny,2021.0,apartamentowiec,1.0,,2.0,1,0,0,1.0,Działki Leśne,
715,832,"Gdynia, Mały Kack, Lidzka",3450000.0,17857.0,193.2,6.0,1.0,1,wtórny,2016.0,apartamentowiec,1.0,gazowe,2.0,1,0,1,6.0,Mały Kack,
716,833,"Gdynia, Wzgórze Św. Maksymiliana, Elizy Orzeszkowej",444000.0,12000.0,37.0,2.0,2.0,0,wtórny,1960.0,blok,0.0,gazowe,3.0,0,0,0,62.0,Wzgórze Św. Maksymiliana,
717,834,"Gdynia, Cisowa, ul. Zbożowa 4",410000.0,8952.0,45.8,3.0,3.0,0,wtórny,,blok,1.0,miejskie,10.0,1,0,0,,Cisowa,
718,835,"Gdynia, Cisowa, Chylońska",645498.0,8225.0,78.48,4.0,1.0,1,wtórny,2021.0,blok,1.0,miejskie,5.0,0,0,1,1.0,Cisowa,
719,836,"Gdynia, Grabówek, Kalksztajnów",459000.0,11141.0,41.2,1.0,1.0,1,wtórny,,blok,0.0,miejskie,3.0,1,0,0,,Grabówek,
720,837,"Gdynia, Karwiny, Kornela Makuszyńskiego",485000.0,8083.0,60.0,3.0,4.0,1,wtórny,1980.0,,0.0,,4.0,1,0,0,42.0,Karwiny,
721,838,"Gdynia, Śródmieście, Stefana Żeromskiego",1400000.0,14840.0,94.34,3.0,4.0,1,wtórny,2019.0,apartamentowiec,1.0,miejskie,6.0,0,0,0,3.0,Śródmieście,
722,839,"Gryfa Pomorskiego, Gdynia, pomorskie",455000.0,10581.0,43.0,2.0,1.0,1,wtórny,,,0.0,,3.0,1,0,0,,Gdynia,Gryfa Pomorskiego
723,840,"Gdynia, Kamienna Góra, Henryka Sienkiewicza",5900000.0,24927.0,236.69,7.0,2.0,1,wtórny,,,0.0,,2.0,0,0,0,,Kamienna Góra,
724,841,"Gdynia, Mały Kack, Strzelców",1170000.0,15364.0,76.15,3.0,1.0,1,wtórny,2018.0,,0.0,,3.0,1,0,1,4.0,Mały Kack,
725,842,"Gdynia, Leszczynki",430000.0,7963.0,54.0,3.0,1.0,0,wtórny,1926.0,kamienica,0.0,miejskie,4.0,0,0,0,96.0,Leszczynki,
726,843,"Gdynia, Chwarzno-Wiczlino, gen. Mariusza Zaruskiego",1050000.0,10949.0,95.9,3.0,1.0,1,wtórny,2016.0,,0.0,,4.0,1,0,0,6.0,Chwarzno-Wiczlino,
727,844,"Gdynia, Działki Leśne",595000.0,9923.0,59.96,2.0,1.0,0,wtórny,,kamienica,0.0,,2.0,0,0,0,,Działki Leśne,
728,845,"Gdynia, Leszczynki",315000.0,5943.0,53.0,3.0,4.0,0,wtórny,1926.0,kamienica,0.0,miejskie,4.0,0,0,0,96.0,Leszczynki,
729,846,"Zygmuntowska, Gdynia, pomorskie",950000.0,16239.0,58.5,2.0,5.0,0,wtórny,1970.0,kamienica,1.0,miejskie,7.0,1,0,0,52.0,Gdynia,Zygmuntowska
730,847,"Gdynia, Leszczynki",260000.0,6500.0,40.0,3.0,4.0,0,wtórny,1926.0,kamienica,0.0,miejskie,4.0,0,0,0,96.0,Leszczynki,
731,848,"Gdynia, Chwarzno-Wiczlino, ul. Flagowa",775000.0,7922.0,97.83,4.0,1.0,1,wtórny,2015.0,szeregowiec,0.0,gazowe,1.0,1,0,0,7.0,Chwarzno-Wiczlino,
732,849,"Gdynia, Obłuże, ul. Modra",445000.0,9310.0,47.8,2.0,1.0,0,wtórny,,blok,0.0,miejskie,,1,0,0,,Obłuże,
733,850,"Gdynia, Śródmieście, ul. Stefana Żeromskiego 23A",2410000.0,25712.0,93.73,3.0,3.0,1,wtórny,2020.0,apartamentowiec,1.0,miejskie,6.0,1,0,0,2.0,Śródmieście,
734,851,"Gdynia, Chylonia, Helska",444000.0,12000.0,37.0,2.0,1.0,0,wtórny,1975.0,blok,0.0,miejskie,4.0,0,0,0,47.0,Chylonia,
735,852,"Gdynia, Redłowo, Legionów",1399476.0,16038.0,87.26,4.0,3.0,1,pierwotny,2021.0,apartamentowiec,1.0,miejskie,8.0,1,0,0,1.0,Redłowo,
736,853,"Gdynia, Mały Kack",880000.0,13273.0,66.3,3.0,3.0,1,pierwotny,2022.0,blok,1.0,miejskie,3.0,1,0,0,0.0,Mały Kack,
737,854,"Gdynia, Mały Kack",850000.0,12821.0,66.3,3.0,2.0,1,pierwotny,2022.0,blok,1.0,miejskie,3.0,1,0,0,0.0,Mały Kack,
738,855,"Gdynia, Redłowo, Legionów",3230000.0,21250.0,152.0,5.0,10.0,1,wtórny,2012.0,apartamentowiec,0.0,miejskie,16.0,0,0,0,10.0,Redłowo,
739,856,"Przebendowskich, Gdynia, pomorskie",1700000.0,15428.0,110.19,4.0,2.0,1,wtórny,1938.0,,0.0,,2.0,1,1,0,84.0,Gdynia,Przebendowskich
740,857,"Gdynia, Mały Kack",890000.0,13424.0,66.3,3.0,1.0,1,pierwotny,2022.0,blok,1.0,miejskie,3.0,0,1,1,0.0,Mały Kack,
741,858,"Gdynia, Kamienna Góra, Józefa Korzeniowskiego",2499000.0,27222.0,91.8,3.0,1.0,1,wtórny,1998.0,apartamentowiec,0.0,miejskie,2.0,0,0,0,24.0,Kamienna Góra,
742,859,"Gdynia, Śródmieście, Świętojańska",1997000.0,22854.0,87.38,3.0,2.0,1,wtórny,2015.0,apartamentowiec,1.0,miejskie,5.0,0,0,0,7.0,Śródmieście,
743,860,"Gdynia, Chylonia",685000.0,12606.0,54.34,3.0,3.0,1,wtórny,2021.0,blok,1.0,miejskie,6.0,1,0,0,1.0,Chylonia,
744,861,"Gdynia, pomorskie",839000.0,17479.0,48.0,2.0,4.0,0,pierwotny,2022.0,,0.0,,11.0,1,0,0,0.0,,
745,862,"Gdynia, Redłowo, Legionów",843091.0,12852.0,65.6,3.0,1.0,1,pierwotny,2022.0,apartamentowiec,1.0,miejskie,8.0,1,0,0,0.0,Redłowo,
746,863,"Gdynia, Karwiny, Kornela Makuszyńskiego",500864.0,10400.0,48.16,3.0,3.0,0,pierwotny,2023.0,blok,1.0,miejskie,5.0,1,0,0,-1.0,Karwiny,
747,864,"Gdynia, Leszczynki, Morska",385000.0,14259.0,27.0,2.0,5.0,0,wtórny,1980.0,blok,1.0,miejskie,10.0,0,0,0,42.0,Leszczynki,
748,865,"Gdynia, Oksywie",619000.0,10430.0,59.35,3.0,2.0,1,wtórny,2016.0,blok,1.0,miejskie,2.0,1,0,0,6.0,Oksywie,
749,866,"Gdynia, Mały Kack",1310803.0,12560.0,104.36,4.0,3.0,1,pierwotny,2022.0,blok,1.0,miejskie,3.0,1,0,0,0.0,Mały Kack,
